,0
duration,0.037320643212654936
src_bytes,0.44567400310550387
dst_bytes,0.3698024055190272
land,7.465396484795939e-05
wrong_fragment,0.0
urgent,0.002307214348030495
hot,0.00291846589937772
num_failed_logins,0.0
logged_in,0.26951974677704493
num_compromised,0.0009763819450181455
root_shell,0.0019985511223168384
su_attempted,0.0
num_root,0.0028793082398690384
num_file_creations,0.002596817833282472
num_shells,0.0003777643405671327
num_access_files,0.002399795754701728
num_outbound_cmds,0.0003994692808999556
is_host_login,0.0012273737752652725
is_guest_login,0.0018732410132156208
count,0.4347439233987911
srv_count,0.24515901129733986
serror_rate,0.050957411509866324
srv_serror_rate,0.05190464050921384
rerror_rate,0.004035382983290647
srv_rerror_rate,0.005191779043983491
same_srv_rate,0.06688587004080615
diff_srv_rate,0.06106688080296774
srv_diff_host_rate,0.11213889363929197
dst_host_count,0.2086208708783026
dst_host_srv_count,0.12409954421037694
dst_host_same_srv_rate,0.11569397060096698
dst_host_diff_srv_rate,0.11713001242188592
dst_host_same_src_port_rate,0.27364948314540527
dst_host_srv_diff_host_rate,0.1893458134695467
dst_host_serror_rate,0.05619277834966696
dst_host_srv_serror_rate,0.059380757246804805
dst_host_rerror_rate,0.012541506007355041
dst_host_srv_rerror_rate,0.02071694558106385
protocol_type_icmp,0.19631781776544255
protocol_type_tcp,0.09374575811976449
protocol_type_udp,0.06595019395909762
flag_OTH,0.0
flag_REJ,0.002401386501994951
flag_RSTO,0.0019213439582850267
flag_RSTOS0,0.0
flag_RSTR,0.001059968406178502
flag_S0,0.050941782273918434
flag_S1,0.00021571679931264853
flag_S2,0.0008383595820276035
flag_S3,0.0
flag_SF,0.03574677867448739
flag_SH,0.0006493182825499932
service_IRC,0.0
service_X11,0.0
service_Z39_50,0.0008046637073799712
service_auth,0.00047762360124559144
service_bgp,0.0015458778297174902
service_courier,0.0
service_csnet_ns,0.0
service_ctf,0.0
service_daytime,0.0014055654917413118
service_discard,0.0010717085735276743
service_domain,0.0
service_domain_u,0.02099837339155841
service_echo,0.0020398607266474134
service_eco_i,0.0
service_ecr_i,0.20538152743114724
service_efs,0.0
service_exec,0.0010213910490537437
service_finger,0.0018271324114584875
service_ftp,0.0
service_ftp_data,0.009309185399130948
service_gopher,0.002754294396061008
service_hostnames,0.0
service_http,0.2331544454365868
service_http_443,0.0
service_imap4,0.0025666618047734957
service_iso_tsap,0.00011903936150337024
service_klogin,0.0
service_kshell,0.00029701013456562286
service_ldap,0.0
service_link,0.0029208468131689536
service_login,0.0
service_mtp,0.0008683454629732079
service_name,0.0
service_netbios_dgm,0.001684730395090206
service_netbios_ns,0.00010901567789511901
service_netbios_ssn,0.0011600204015054238
service_netstat,0.0008911613139515051
service_nnsp,0.0
service_nntp,0.0
service_ntp_u,0.0013657242136801973
service_other,0.014007220065826775
service_pm_dump,0.0
service_pop_2,0.00010326950253203293
service_pop_3,0.0
service_printer,0.0
service_private,0.02858188557608443
service_red_i,0.0010107497593094816
service_remote_job,0.0009402046594857438
service_rje,0.0
service_shell,0.0009512804518214679
service_smtp,0.03329389400084071
service_sql_net,0.0007252268280515395
service_ssh,4.3889424174992087e-05
service_sunrpc,0.00021648086867442906
service_supdup,0.0
service_systat,0.0
service_telnet,7.812339562907056e-05
service_tftp_u,0.0011184338756993206
service_tim_i,0.0006541735280254368
service_time,0.0013399884003606477
service_urh_i,0.0
service_urp_i,0.000754047513815026
service_uucp,0.0001914530655935387
service_uucp_path,0.0
service_vmnet,0.001009703780786353
service_whois,0.00035357342090036603
